time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
810,"[32.213363, -110.921588]",2623.9,757.5,3.301,152,-1.0
816,"[32.213429, -110.921786]",2644.0,757.3,3.344,151,-1.1
817,"[32.213431, -110.921819]",2647.1,757.2,3.311,151,-1.0
823,"[32.213465, -110.922036]",2668.0,757.0,3.426,152,-0.8
829,"[32.21347, -110.922231]",2686.4,756.9,3.277,153,-0.7
836,"[32.21346, -110.922442]",2706.3,756.8,2.949,151,-0.5
842,"[32.213464, -110.922614]",2722.6,756.7,2.787,148,-0.5
844,"[32.213471, -110.922671]",2728.1,756.7,2.719,149,-0.4
850,"[32.213518, -110.922832]",2744.2,756.6,2.696,148,-0.4
855,"[32.213485, -110.922977]",2758.5,756.6,2.769,147,-0.3
862,"[32.213426, -110.923182]",2778.9,756.5,2.891,146,-0.2
865,"[32.213412, -110.923273]",2787.6,756.5,2.91,145,-0.2
870,"[32.213391, -110.923417]",2801.6,756.5,2.839,145,-0.3
871,"[32.213391, -110.923446]",2804.3,756.5,2.778,144,0.0
876,"[32.213389, -110.923594]",2818.3,756.4,2.775,144,0.2
881,"[32.213307, -110.923714]",2833.1,756.5,2.887,144,0.4
888,"[32.213147, -110.923815]",2853.4,756.6,2.925,145,0.5
889,"[32.213115, -110.923817]",2856.9,756.7,2.974,145,0.6
896,"[32.21292, -110.923812]",2878.6,756.7,3.159,147,0.6
903,"[32.212727, -110.923825]",2900.0,756.9,3.075,147,0.6
904,"[32.212703, -110.923829]",2902.7,756.9,3.014,147,0.8
911,"[32.212518, -110.923852]",2923.4,757.1,2.92,147,0.4
913,"[32.21247, -110.923874]",2929.1,757.1,2.928,147,0.9
920,"[32.212332, -110.924]",2948.4,757.1,2.784,148,0.8
970,"[32.212092, -110.924022]",2948.4,757.3,0.339,105,1.0
971,"[32.212092, -110.924022]",2948.4,757.3,0.0,105,0.7
1979,"[32.212255, -110.923999]",2948.4,757.3,0.0,84,-0.7
1980,"[32.212284, -110.923979]",2952.1,757.2,0.004,84,-1.1
1983,"[32.212375, -110.923928]",2963.2,757.2,0.015,90,-0.9
1984,"[32.212404, -110.923911]",2966.8,757.1,0.015,93,-0.4
1985,"[32.212434, -110.923892]",2970.6,757.1,3.702,96,-0.4
1987,"[32.212483, -110.923862]",2976.7,757.1,3.52,100,-0.4
1991,"[32.212561, -110.923823]",2986.2,757.1,2.598,104,-0.4
1993,"[32.212602, -110.923811]",2990.8,757.0,2.348,107,-0.7
1995,"[32.212647, -110.923807]",2995.8,757.0,2.388,110,-0.7
1998,"[32.212728, -110.923793]",3004.9,756.9,2.82,113,-0.6
2001,"[32.2128, -110.923777]",3013.0,756.9,2.867,116,-0.6
2005,"[32.212882, -110.923762]",3022.3,756.8,2.476,118,-0.3
2008,"[32.212957, -110.923748]",3030.7,756.8,2.519,121,-0.7
2011,"[32.213016, -110.923727]",3037.5,756.8,2.547,124,-0.5
2012,"[32.213031, -110.923711]",3039.8,756.7,2.499,125,-0.6
2014,"[32.213065, -110.923682]",3044.4,756.7,2.293,126,-0.7
2022,"[32.21321, -110.923539]",3065.5,756.6,2.577,127,-0.4
2023,"[32.213228, -110.923519]",3068.2,756.6,2.646,127,-0.4
2031,"[32.213363, -110.923348]",3090.3,756.5,2.754,128,-0.2
2032,"[32.213378, -110.923322]",3093.3,756.5,2.781,128,0.0
2039,"[32.213443, -110.923139]",3112.1,756.5,2.719,128,0.2
2048,"[32.213516, -110.922918]",3134.4,756.6,2.573,128,0.2
2049,"[32.213523, -110.922891]",3137.1,756.6,2.501,128,0.4
2055,"[32.213552, -110.922719]",3153.7,756.6,2.751,131,0.4
2058,"[32.213556, -110.922632]",3161.8,756.7,2.752,134,0.3
2066,"[32.213553, -110.922394]",3184.3,756.8,2.785,136,0.5
2070,"[32.213559, -110.922284]",3194.7,756.8,2.737,135,0.6
2077,"[32.213615, -110.922083]",3215.2,756.9,2.804,135,0.6
2083,"[32.21369, -110.921949]",3230.7,757.1,2.768,135,0.8
2089,"[32.213676, -110.921776]",3247.1,757.2,2.663,134,1.2
2097,"[32.213667, -110.921563]",3267.6,757.4,2.64,133,1.1
2103,"[32.213669, -110.921396]",3284.0,757.7,2.631,133,1.1
2111,"[32.213626, -110.921163]",3306.4,757.9,2.771,133,1.0
2112,"[32.213625, -110.921132]",3309.4,757.9,2.821,135,0.6
2119,"[32.213681, -110.920959]",3327.4,758.0,2.621,133,0.2
2121,"[32.213717, -110.920923]",3332.6,758.0,2.578,136,0.3
2128,"[32.213849, -110.920801]",3351.3,758.0,2.654,135,0.2
2136,"[32.213993, -110.920637]",3373.5,758.1,2.73,138,0.2
2139,"[32.214048, -110.920581]",3381.6,758.1,2.759,138,0.3
2144,"[32.214079, -110.920525]",3387.9,758.1,1.8,138,0.0
2146,"[32.214086, -110.920521]",3388.8,758.1,1.029,137,0.0
2188,"[32.214061, -110.920482]",3388.8,758.1,0.021,114,0.0
2189,"[32.214059, -110.920472]",3389.7,758.1,0.021,114,0.0
2190,"[32.214056, -110.920467]",3390.1,758.1,0.03,113,0.0
