time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
611,"[32.580781, -110.846164]",1358.2,1199.7,2.699,141,6.1
614,"[32.580809, -110.846085]",1366.2,1200.2,2.642,141,5.9
620,"[32.580842, -110.845921]",1382.0,1201.0,2.65,146,5.4
624,"[32.580855, -110.845805]",1393.0,1201.7,2.682,148,5.0
629,"[32.58087, -110.845649]",1407.8,1202.4,2.861,151,4.6
635,"[32.580906, -110.845476]",1424.6,1203.1,2.872,151,3.9
641,"[32.580933, -110.845308]",1440.7,1203.7,2.742,148,2.9
644,"[32.580945, -110.845218]",1449.2,1203.9,2.733,149,2.2
652,"[32.580978, -110.844992]",1470.8,1204.2,2.738,150,0.4
653,"[32.580981, -110.844964]",1473.5,1204.2,2.701,150,-0.5
661,"[32.581016, -110.844727]",1496.1,1203.9,2.804,149,-1.7
667,"[32.581068, -110.844567]",1512.2,1203.6,2.761,148,-1.8
672,"[32.581122, -110.844451]",1524.9,1203.3,2.627,148,-2.2
673,"[32.581144, -110.844435]",1527.9,1203.2,2.613,148,-2.4
681,"[32.581307, -110.84431]",1549.4,1202.7,2.717,148,-6.9
685,"[32.581368, -110.84426]",1557.7,1202.5,2.485,148,-6.5
692,"[32.581536, -110.844155]",1578.8,1199.6,2.677,150,-7.9
698,"[32.581631, -110.844014]",1595.8,1198.8,2.932,153,-6.7
699,"[32.581641, -110.843988]",1598.5,1198.8,2.807,154,-1.3
703,"[32.581677, -110.843877]",1609.7,1199.0,2.77,155,-0.2
709,"[32.581744, -110.843714]",1626.7,1199.0,2.82,156,-0.2
717,"[32.581854, -110.843524]",1648.3,1198.7,2.759,156,-0.8
718,"[32.581869, -110.843499]",1651.1,1198.7,2.713,156,-0.9
726,"[32.582006, -110.84332]",1673.8,1198.5,2.833,157,-0.2
728,"[32.582043, -110.843274]",1679.7,1198.5,2.86,158,0.0
735,"[32.582169, -110.843114]",1700.3,1198.6,2.944,158,0.8
738,"[32.582219, -110.843041]",1709.1,1198.7,2.936,158,1.1
747,"[32.582369, -110.842842]",1734.1,1199.0,2.815,159,1.5
748,"[32.582386, -110.842821]",1736.8,1199.1,2.775,159,1.6
756,"[32.582535, -110.842625]",1761.6,1199.5,3.056,159,1.8
757,"[32.582555, -110.842594]",1765.3,1199.6,3.158,159,1.7
762,"[32.582569, -110.842454]",1778.8,1199.8,2.88,160,0.6
767,"[32.582508, -110.84235]",1790.9,1200.0,2.565,160,-0.3
770,"[32.582457, -110.84233]",1797.1,1199.7,2.278,160,-3.5
772,"[32.582434, -110.842342]",1799.8,1199.5,1.78,160,-6.5
778,"[32.582306, -110.842467]",1818.3,1198.4,2.652,160,-6.8
784,"[32.582159, -110.842603]",1838.9,1196.9,3.259,158,-7.1
787,"[32.582086, -110.842654]",1848.4,1196.2,3.343,157,-7.2
792,"[32.581971, -110.842739]",1863.4,1195.0,3.056,154,-7.1
797,"[32.581873, -110.842813]",1876.3,1194.2,2.798,153,-6.6
802,"[32.581753, -110.842881]",1891.0,1193.2,2.761,152,-6.1
809,"[32.581573, -110.842959]",1912.4,1192.0,3.002,150,-5.9
812,"[32.581504, -110.842985]",1920.4,1191.5,2.942,150,-5.5
819,"[32.58133, -110.843049]",1940.5,1190.4,2.816,149,-5.4
820,"[32.581304, -110.843057]",1943.5,1190.3,2.885,149,-5.3
828,"[32.581096, -110.843132]",1967.7,1189.0,3.016,147,-5.1
830,"[32.581047, -110.843151]",1973.4,1188.7,2.991,147,-5.0
